u,v,highway,lanes,maxspeed,length,geometry
4198466285,4198466297,residential,1,30,107.1396257663568,"LINESTRING (74.6739073 26.4157318, 74.6736343 26.4160303, 74.6732132 26.4161352, 74.6730172 26.4161974)"
4198466285,4203733244,residential,1,30,461.3524350164462,"LINESTRING (74.6739073 26.4157318, 74.6745737 26.4158164, 74.6746194 26.4158313, 74.6746705 26.4158572, 74.6747462 26.4158757, 74.6748755 26.4158826, 74.6749272 26.4158925, 74.6749769 26.4159186, 74.6750839 26.4159986, 74.6751748 26.4160944, 74.6754015 26.4163931, 74.675487 26.4165219, 74.6755434 26.4166089, 74.6755684 26.4166335, 74.6757164 26.4167559, 74.6757382 26.4167848, 74.6757667 26.4168384, 74.6757878 26.4168774, 74.675964 26.4171041, 74.6759854 26.4171334, 74.6761856 26.4172988, 74.6761976 26.4173188, 74.6762023 26.4173395, 74.6762239 26.4174703, 74.6762335 26.4174982, 74.6762538 26.4175241, 74.6765705 26.4177332, 74.6766762 26.41782, 74.6767916 26.4179318, 74.6770856 26.4182347, 74.6771218 26.4182791, 74.6771588 26.4183408)"
4198466289,4194891764,residential,1,30,41.021710361520064,
4198466289,4198466277,residential,1,30,41.72073039344434,
4198466289,4198466274,residential,1,30,71.48461715436589,"LINESTRING (74.6353335 26.4159162, 74.6356482 26.4157424, 74.6358827 26.415512)"
4198466293,4195075224,residential,1,30,28.541770988146865,
4198466293,4195075233,residential,1,30,14.122580057530277,
4198466293,4198466283,residential,1,30,69.8521991403774,
4198466297,4198466285,residential,1,30,107.1396257663568,"LINESTRING (74.6730172 26.4161974, 74.6732132 26.4161352, 74.6736343 26.4160303, 74.6739073 26.4157318)"
4198466297,4198466314,residential,1,30,145.32227114716207,"LINESTRING (74.6730172 26.4161974, 74.672842 26.4161626, 74.6726742 26.4161234, 74.6725735 26.416113, 74.6722455 26.4161493, 74.6721833 26.4161682, 74.6721148 26.4161976, 74.671753 26.416439, 74.6716844 26.4164788)"
4198466297,4198466321,residential,1,30,35.755805081319814,"LINESTRING (74.6730172 26.4161974, 74.6730701 26.416364, 74.6731142 26.416507)"
4198466300,4198466313,residential,1,30,28.66407659594798,
4198466301,4195075231,residential,1,30,8.890533921971775,
4198466301,4195075238,residential,1,30,41.06591350776539,
4198466301,4195075226,residential,1,30,40.60302621984646,
4198466313,4198466300,residential,1,30,28.66407659594798,
4198466313,4198466316,residential,1,30,18.612826638009526,
4198466313,4198466327,residential,1,30,50.55576333566194,"LINESTRING (74.6475386 26.4163956, 74.6475867 26.4163574, 74.6478581 26.4166714)"
4198466314,4198466297,residential,1,30,145.32227114716207,"LINESTRING (74.6716844 26.4164788, 74.671753 26.416439, 74.6721148 26.4161976, 74.6721833 26.4161682, 74.6722455 26.4161493, 74.6725735 26.416113, 74.6726742 26.4161234, 74.672842 26.4161626, 74.6730172 26.4161974)"
4198466314,8597580459,residential,1,30,149.79998821733187,"LINESTRING (74.6716844 26.4164788, 74.6712573 26.4165945, 74.6711508 26.4166163, 74.6710917 26.4166348, 74.6710379 26.4166637, 74.6708957 26.4168402, 74.670549 26.4172571)"
4198466314,8597562791,residential,1,30,104.41478118680152,"LINESTRING (74.6716844 26.4164788, 74.6720767 26.4167693, 74.6720859 26.4167825, 74.6720899 26.4167986, 74.6720866 26.4168142, 74.6720798 26.4168297, 74.6718429 26.4171905)"
4198466316,4198466332,residential,1,30,43.670480891285536,
4198466316,4198466322,residential,1,30,21.86391712417257,
4198466316,4198466313,residential,1,30,18.612826638009526,
4198466317,4194891758,trunk,1,30,44.39949023516429,
4198466317,8628654165,residential,1,30,9.260129651427107,
4198466319,4198466338,residential,1,30,47.13478001347276,
4198466319,4198466322,residential,1,30,125.55913622464544,"LINESTRING (74.6463349 26.4165894, 74.6466975 26.416355, 74.6467833 26.4163189, 74.6469255 26.4162084, 74.6472098 26.4166096)"
4198466319,4198466330,residential,1,30,47.348756675469176,"LINESTRING (74.6463349 26.4165894, 74.6462925 26.4166168, 74.6459492 26.4168384)"
4198466320,4195075245,residential,1,30,34.81493382433842,
4198466320,4198466335,residential,1,30,35.193103333190166,
4198466320,4194891780,residential,1,30,130.68103651850726,"LINESTRING (74.6402251 26.416597, 74.6408617 26.4163529, 74.6410226 26.4168237, 74.6410924 26.4168285)"
4198466321,4198466297,residential,1,30,35.755805081319814,"LINESTRING (74.6731142 26.416507, 74.6730701 26.416364, 74.6730172 26.4161974)"
4198466322,4198466316,residential,1,30,21.86391712417257,
4198466322,8606699758,residential,1,30,26.149507360991688,
4198466322,4198466319,residential,1,30,125.55913622464544,"LINESTRING (74.6472098 26.4166096, 74.6469255 26.4162084, 74.6467833 26.4163189, 74.6466975 26.416355, 74.6463349 26.4165894)"
4198466327,8606794006,unclassified,1,30,84.75258700062625,
4198466327,4198466332,unclassified,1,30,26.002417530794922,"LINESTRING (74.6478581 26.4166714, 74.6477281 26.4167564, 74.6476478 26.41681)"
4198466327,4198466313,residential,1,30,50.55576333566194,"LINESTRING (74.6478581 26.4166714, 74.6475867 26.4163574, 74.6475386 26.4163956)"
4198466328,4198466338,residential,1,30,32.6908780557569,
4198466330,4198466319,residential,1,30,47.348756675469176,"LINESTRING (74.6459492 26.4168384, 74.6462925 26.4166168, 74.6463349 26.4165894)"
4198466330,4198466350,residential,1,30,49.352948510925046,"LINESTRING (74.6459492 26.4168384, 74.6461343 26.4171453, 74.6461709 26.4172345)"
4198466330,4194984933,residential,1,30,190.58018668250378,"LINESTRING (74.6459492 26.4168384, 74.6458198 26.4166493, 74.6456881 26.4167908, 74.6454865 26.4169075, 74.6456075 26.4170896, 74.6460524 26.4178754)"
4198466332,4198466352,unclassified,1,30,89.89986246567463,
4198466332,4198466316,residential,1,30,43.670480891285536,
4198466332,4198466327,unclassified,1,30,26.002417530794922,"LINESTRING (74.6476478 26.41681, 74.6477281 26.4167564, 74.6478581 26.4166714)"
4198466333,8606551015,residential,1,30,41.468833868591894,
4198466333,4195075243,residential,1,30,14.990552107960662,
4198466333,4198466339,residential,1,30,45.042855990030944,
4198466335,4198466320,residential,1,30,35.193103333190166,
4198466335,4198466342,residential,1,30,21.31988680548492,
4198466335,4198466340,residential,1,30,33.75802904364657,
4198466338,4198466352,residential,1,30,50.70539089042432,
4198466338,4198466319,residential,1,30,47.13478001347276,
4198466338,4198466328,residential,1,30,32.6908780557569,
4198466338,4198466350,residential,1,30,55.1319570097508,
4198466339,4194891786,residential,1,30,55.50595669316691,
4198466339,4194891768,residential,1,30,53.33404693618792,
4198466339,4198466333,residential,1,30,45.042855990030944,
4198466340,4195075245,residential,1,30,33.787491381449456,
4198466340,4198466335,residential,1,30,33.75802904364657,
4198466340,4198560886,residential,1,30,20.998293333104698,
4198466341,8597603269,residential,1,30,48.510822178758914,"LINESTRING (74.6564 26.4168851, 74.6561342 26.4171991, 74.656109 26.4172348)"
4198466341,8597603277,residential,1,30,21.950325773833924,"LINESTRING (74.6564 26.4168851, 74.6564458 26.4168151, 74.6564612 26.4167969, 74.656479 26.4167849, 74.6565143 26.4167608, 74.6565491 26.4167479)"
4198466341,4194891784,residential,1,30,127.5352582748736,"LINESTRING (74.6564 26.4168851, 74.6562286 26.4167709, 74.6562081 26.4167701, 74.6561877 26.4167723, 74.6561651 26.416781, 74.655735 26.4171758, 74.6556762 26.4172132, 74.6555966 26.4172488, 74.6553858 26.4173177)"
4198466342,4198466335,residential,1,30,21.31988680548492,
4198466343,4198466353,residential,1,30,34.95563274093885,
4198466343,4198560885,residential,1,30,47.522240196820455,
4198466343,8606640927,residential,1,30,33.43150005760554,
4198466343,8606640928,residential,1,30,77.13578910536864,"LINESTRING (74.6364746 26.4171586, 74.6366393 26.4170961, 74.6366741 26.4170907, 74.6366983 26.4170988, 74.6367149 26.417115, 74.6368665 26.4175511)"
4198466344,4194891774,residential,1,30,42.60999007928858,
4198466344,4194891898,residential,1,30,82.07072968220295,
4198466344,4198466346,residential,1,30,42.18055243572037,
4198466346,4194891776,residential,1,30,39.797314063045896,
4198466346,4194891899,residential,1,30,83.96153390429802,
4198466346,4198466344,residential,1,30,42.18055243572037,
4198466347,8606869669,residential,1,30,13.085980570071326,
4198466350,4198466338,residential,1,30,55.1319570097508,
4198466350,4198466365,residential,1,30,52.2307969920676,
4198466350,4198466330,residential,1,30,49.352948510925046,"LINESTRING (74.6461709 26.4172345, 74.6461343 26.4171453, 74.6459492 26.4168384)"
4198466351,4194891783,residential,1,30,30.260605401107707,
4198466351,4195158553,residential,1,30,4.82329788535629,
4198466351,4198560886,residential,1,30,64.58864806529817,
4198466352,4198466365,unclassified,1,30,71.05566242294499,
4198466352,4198466332,unclassified,1,30,89.89986246567463,
4198466352,4198466338,residential,1,30,50.70539089042432,
4198466353,4194891893,residential,1,30,47.801746356594656,
4198466353,4198466343,residential,1,30,34.95563274093885,
4198466353,4195075239,residential,1,30,97.67990142578532,"LINESTRING (74.6361584 26.4172951, 74.635905 26.4168141, 74.6357133 26.416513)"
4198466354,4198560888,residential,1,30,17.909128993743,
4198466355,4198466371,residential,1,30,78.33091566898882,
4198466357,8606869669,residential,1,30,35.17623821768532,
4198466357,8606869674,residential,1,30,33.57204827494964,
4198466357,8606804390,residential,1,30,118.46713624638448,"LINESTRING (74.6439187 26.4174167, 74.6441065 26.4177963, 74.6442557 26.417791, 74.6445546 26.4182327)"
4198466359,4198466361,residential,1,30,65.6250689192926,"LINESTRING (74.6452518 26.4175609, 74.6451311 26.4173807, 74.6447695 26.4175796)"
4198466360,4198466363,tertiary,1,30,10.06435993402823,
4198466360,4194891788,tertiary,1,30,14.044882332777314,
4198466360,4198466382,residential,1,30,111.29531298410507,"LINESTRING (74.6555352 26.4176208, 74.6549511 26.4179447, 74.6549301 26.417972, 74.6549318 26.4180045, 74.6551449 26.4182613)"
4198466361,4194984936,residential,1,30,103.61589831257724,
4198466361,4194984928,residential,1,30,42.02624265034946,
4198466361,4198466359,residential,1,30,65.6250689192926,"LINESTRING (74.6447695 26.4175796, 74.6451311 26.4173807, 74.6452518 26.4175609)"
4198466362,4198466370,residential,1,30,66.16965442033566,
4198466362,4198560888,residential,1,30,61.82278764366692,
4198466362,4195158553,residential,1,30,35.25445522624068,"LINESTRING (74.6394045 26.4175993, 74.6393932 26.4175714, 74.639257 26.4173112)"
4198466362,4195158558,residential,1,30,45.052538166630136,"LINESTRING (74.6394045 26.4175993, 74.6395219 26.4178884, 74.6395735 26.4179743)"
4198466363,4194891900,tertiary,1,30,30.86984642618013,
4198466363,4198466360,tertiary,1,30,10.06435993402823,
4198466363,8597603246,residential,1,30,59.575510721478075,"LINESTRING (74.6555402 26.4177112, 74.6560132 26.4174576, 74.656046 26.4174275)"
4198466365,8606699759,unclassified,1,30,19.49173036749863,
4198466365,4198466352,unclassified,1,30,71.05566242294499,
4198466365,4198466350,residential,1,30,52.2307969920676,
4198466366,4195158558,residential,1,30,57.419111379416144,
4198466366,4195158555,residential,1,30,21.561380311419676,
4198466366,4198466375,residential,1,30,33.727577562297284,
4198466367,4194891893,residential,1,30,5.766014303363042,
4198466367,4198466371,residential,1,30,50.479391778103725,
4198466367,4194891910,residential,1,30,82.75784573296552,"LINESTRING (74.6363879 26.4177308, 74.6363985 26.4177509, 74.636659 26.4184342)"
4198466370,4198466362,residential,1,30,66.16965442033566,
4198466370,8606655618,residential,1,30,36.14473449324121,
4198466370,4198466379,residential,1,30,78.19165940761826,"LINESTRING (74.6388118 26.4178683, 74.6387156 26.4179099, 74.6386641 26.4179294, 74.638608 26.417956, 74.6385633 26.4179735, 74.6385068 26.4179955, 74.6380764 26.4181087)"
4198466371,4198466367,residential,1,30,50.479391778103725,
4198466371,4198466378,residential,1,30,45.42040425360785,
4198466371,4198466355,residential,1,30,78.33091566898882,
4198466371,4198466393,residential,1,30,78.1642338650189,
4198466373,4198466379,residential,1,30,19.497443474674835,
4198466373,8606655617,residential,1,30,56.968763657463015,"LINESTRING (74.6379991 26.4179476, 74.6379395 26.4177791, 74.6378263 26.4174592)"
4198466373,4198466380,residential,1,30,61.1031684263531,"LINESTRING (74.6379991 26.4179476, 74.637751 26.4180221, 74.6374279 26.418147)"
4198466375,4195075251,residential,1,30,54.563459011825735,
4198466375,4195075248,residential,1,30,23.29160196347822,
4198466375,4198466366,residential,1,30,33.727577562297284,
4198466377,4198466384,residential,1,30,16.445550177865034,
4198466377,4194891900,residential,1,30,16.622769919452907,
4198466377,4198466382,residential,1,30,35.64924467147456,
4198466378,4198466371,residential,1,30,45.42040425360785,
4198466379,4198466373,residential,1,30,19.497443474674835,
4198466379,4198466381,residential,1,30,11.9430466154846,
4198466379,9650789679,residential,1,30,18.226382437439238,
4198466379,4198466370,residential,1,30,78.19165940761826,"LINESTRING (74.6380764 26.4181087, 74.6385068 26.4179955, 74.6385633 26.4179735, 74.638608 26.417956, 74.6386641 26.4179294, 74.6387156 26.4179099, 74.6388118 26.4178683)"
4198466380,4194891787,residential,1,30,79.85145100578674,
4198466380,4194891905,residential,1,30,6.169471630935905,
4198466380,4198466373,residential,1,30,61.1031684263531,"LINESTRING (74.6374279 26.418147, 74.637751 26.4180221, 74.6379991 26.4179476)"
4198466381,4198466379,residential,1,30,11.9430466154846,
4198466381,4195075253,residential,1,30,23.768197853481297,
4198466381,9650789679,residential,1,30,13.757239177433288,
4198466382,4198466377,residential,1,30,35.64924467147456,
4198466382,4198466360,residential,1,30,111.29531298410508,"LINESTRING (74.6551449 26.4182613, 74.6549318 26.4180045, 74.6549301 26.417972, 74.6549511 26.4179447, 74.6555352 26.4176208)"
4198466382,4198466390,residential,1,30,58.764605369465535,"LINESTRING (74.6551449 26.4182613, 74.6548467 26.4184688, 74.6546547 26.4185503)"
4198466383,4194891905,residential,1,30,48.40815485953437,
4198466383,4194891910,residential,1,30,34.756409236083535,
4198466383,4198466397,residential,1,30,41.60509916266094,
4198466384,4198466377,residential,1,30,16.445550177865034,
4198466385,4194891905,residential,1,30,27.407329451079242,
4198466385,9650789679,residential,1,30,47.729646165237234,
4198466385,4194891916,residential,1,30,25.611097869206766,"LINESTRING (74.6375566 26.4184261, 74.6375948 26.4185088, 74.6376502 26.4186406)"
4198466387,4195075253,residential,1,30,19.538827098950634,
4198466387,4198466407,residential,1,30,89.12452668464287,
4198466387,4194891916,residential,1,30,42.93302245375739,"LINESTRING (74.6380357 26.418469, 74.6379126 26.418513, 74.6376502 26.4186406)"
4198466388,8628654167,residential,1,30,70.48738935643014,
4198466389,4195075251,residential,1,30,49.00144278446338,
4198466389,4195075260,residential,1,30,39.010272022317864,
4198466389,4195075254,residential,1,30,35.11839521614735,"LINESTRING (74.6393287 26.418494, 74.6392054 26.4185658, 74.6391008 26.4184073)"
4198466390,4194891918,residential,1,30,53.88669094789804,
4198466390,4194891906,residential,1,30,152.49449616276243,"LINESTRING (74.6546547 26.4185503, 74.6544192 26.4182199, 74.6543527 26.4181593, 74.6542701 26.4181296, 74.653904 26.4181508, 74.6533665 26.4182192)"
4198466390,4198466382,residential,1,30,58.764605369465535,"LINESTRING (74.6546547 26.4185503, 74.6548467 26.4184688, 74.6551449 26.4182613)"
4198466391,4195075251,residential,1,30,39.12358092390809,
4198466391,4198466402,residential,1,30,37.83082261767378,
4198466391,4195158559,residential,1,30,66.25769544068544,
4198466391,4195158565,residential,1,30,46.41763007019978,
4198466393,4194891910,residential,1,30,46.708323817415206,
4198466393,4198466398,residential,1,30,44.93636432535978,
4198466393,4198466371,residential,1,30,78.1642338650189,
4198466393,4198466408,residential,1,30,81.21872203807207,
4198466394,4194891927,residential,1,30,92.08814752762383,
4198466394,4194891906,residential,1,30,56.32475467660856,
4198466394,4198466403,residential,1,30,46.92837236374309,
4198466395,8628654168,residential,1,30,55.08952409638856,
4198466396,4198466404,residential,1,30,49.21540907846202,
4198466397,4198466383,residential,1,30,41.60509916266094,
4198466398,4198466393,residential,1,30,44.93636432535978,
4198466401,4198466402,residential,1,30,5.0078899782497786,
4198466401,4195075258,residential,1,30,33.66032178596947,"LINESTRING (74.6402356 26.4187909, 74.640279 26.418767, 74.6405224 26.4186307)"
4198466401,4198466415,residential,1,30,134.6317690352427,"LINESTRING (74.6402356 26.4187909, 74.6403782 26.4190718, 74.640566 26.4196771, 74.6405714 26.4197299, 74.6403542 26.4198347)"
4198466402,4198466391,residential,1,30,37.83082261767378,
4198466402,4198466401,residential,1,30,5.0078899782497786,
4198466402,4195158574,residential,1,30,46.322709408512324,
4198466403,4198466394,residential,1,30,46.92837236374309,
4198466404,4195075258,residential,1,30,33.98389689795305,
4198466404,4198466396,residential,1,30,49.21540907846202,
4198466404,4195075268,residential,1,30,47.409167261368935,"LINESTRING (74.6406767 26.4189033, 74.6408309 26.4191758, 74.6409006 26.4192793)"
4198466406,4194891921,residential,1,30,53.209421934945986,
4198466406,4194891923,residential,1,30,34.18514681332057,
4198466406,4195158602,residential,1,30,72.54390986377433,
4198466407,4195075265,residential,1,30,17.65671383393728,
4198466407,4198466387,residential,1,30,89.12452668464287,
4198466407,4195075271,residential,1,30,47.26418471611707,"LINESTRING (74.6383627 26.4192151, 74.638243 26.4192619, 74.6382294 26.4192714, 74.6382218 26.4192944, 74.6382264 26.4193269, 74.6383444 26.4195378)"
4198466408,4198466410,residential,1,30,47.90602798865017,
4198466408,4198466393,residential,1,30,81.21872203807207,
4198466408,4194891925,residential,1,30,55.91912693797366,"LINESTRING (74.6365454 26.4192471, 74.6367599 26.4194297, 74.6369993 26.4193267)"
4198466410,4198466408,residential,1,30,47.90602798865017,
4198466411,4195075261,residential,1,30,80.99918460496806,
4198466411,4195075273,residential,1,30,17.771172787911127,
4198466411,4195158574,residential,1,30,79.68135763747819,"LINESTRING (74.639714 26.4195154, 74.6400349 26.4193555, 74.6397961 26.4190321)"
4198466414,4198561022,residential,1,30,39.12155395821309,
4198466414,4194891931,residential,1,30,31.379282628408426,
4198466414,4195075282,residential,1,30,26.630967949973442,
4198466415,4195075278,residential,1,30,11.802768326848568,
4198466415,4195075273,residential,1,30,60.58955404654162,"LINESTRING (74.6403542 26.4198347, 74.6402756 26.4197501, 74.6400423 26.4196588, 74.6398116 26.4196492)"
4198466415,4198466401,residential,1,30,134.6317690352427,"LINESTRING (74.6403542 26.4198347, 74.6405714 26.4197299, 74.640566 26.4196771, 74.6403782 26.4190718, 74.6402356 26.4187909)"
4198466416,4198561015,residential,1,30,28.334363031637935,
4198466416,4195158624,residential,1,30,35.57610473505736,
4198466416,4198561012,residential,1,30,11.81010691453452,
4198466418,4198466424,residential,1,30,128.39364095070948,
4198466418,4194891935,residential,1,30,12.62724437431866,
4198466418,4194891964,residential,1,30,133.48721090354985,"LINESTRING (74.652988 26.4200371, 74.6528546 26.4204538, 74.6526707 26.4212029)"
4198466419,8597643535,trunk,1,30,31.267598117991167,
4198466419,4194891935,residential,1,30,102.93066827017564,
4198466420,4195075285,residential,1,30,3.080941058282625,
4198466420,4198466421,residential,1,30,22.3640473806257,
4198466420,4195075282,residential,1,30,44.54445509812338,"LINESTRING (74.6413831 26.4202354, 74.6416811 26.4200743, 74.6417428 26.4200047)"
4198466421,4198561032,unclassified,1,30,56.050723996728856,
4198466421,4198466420,residential,1,30,22.3640473806257,
4198466421,4198561035,unclassified,1,30,29.844388275251827,"LINESTRING (74.6413796 26.4204365, 74.6416333 26.4204551, 74.6416783 26.4204584)"
4198466422,4198561035,unclassified,1,30,25.886904776291335,
4198466422,4194891953,unclassified,1,30,16.336089780507653,
4198466422,4198561022,residential,1,30,33.592872770676486,
4198466423,8605101894,residential,1,30,228.94290425662578,
4198466423,4194891932,residential,1,30,135.8730058403627,
4198466423,4198466424,residential,1,30,70.3953871117704,
4198466423,4194891957,residential,1,30,45.04423199660949,
4198466424,4198466423,residential,1,30,70.3953871117704,
4198466424,4198466418,residential,1,30,128.39364095070948,
4198466424,4194891968,residential,1,30,50.64235800029841,
4198466424,4194891965,residential,1,30,47.5250772859392,"LINESTRING (74.6535661 26.4210692, 74.6534679 26.4211138, 74.6531653 26.4213)"
4198466425,8604952026,residential,1,30,145.67634682087845,"LINESTRING (74.6591597 26.4211478, 74.6589247 26.4214718, 74.6588682 26.4215639, 74.6588353 26.4216495, 74.658792 26.4217685, 74.658729 26.4221612, 74.6586877 26.4223641)"
4198466426,4194891968,residential,1,30,32.69759870627422,
4198466426,4194891965,residential,1,30,33.79610396880191,
4198466426,4198466430,residential,1,30,98.8787544807747,
4198466429,4194891977,residential,1,30,14.70639482629822,
4198466429,4198466437,residential,1,30,117.26907999400075,
4198466429,4198466430,residential,1,30,68.35067704735374,"LINESTRING (74.6526136 26.4220799, 74.6531449 26.4222152, 74.6532745 26.4222458)"
4198466430,4194891983,residential,1,30,42.2328010207556,
4198466430,4198466438,residential,1,30,116.8752216677383,
4198466430,4198466426,residential,1,30,98.8787544807747,
4198466430,4198466429,residential,1,30,68.35067704735374,"LINESTRING (74.6532745 26.4222458, 74.6531449 26.4222152, 74.6526136 26.4220799)"
4198466432,4194891997,residential,1,30,57.56740190783788,
4198466432,4194891971,residential,1,30,98.8051398508118,
4198466432,4194891983,residential,1,30,73.0447418458217,"LINESTRING (74.6543928 26.4223976, 74.6539831 26.4224461, 74.6536718 26.4223787)"
4198466435,4198466436,residential,1,30,92.34376243624133,
4198466435,4194891974,trunk,1,30,113.35646354772771,"LINESTRING (74.6512695 26.4227997, 74.6515001 26.4221211, 74.6515967 26.4218233)"
4198466436,4198466451,residential,1,30,89.51766785197266,
4198466436,4198466437,residential,1,30,12.576671807514868,
4198466436,4198466435,residential,1,30,92.34376243624133,
4198466437,4198466429,residential,1,30,117.26907999400075,
4198466437,4198466438,residential,1,30,63.35110301909433,
4198466437,4198466436,residential,1,30,12.576671807514868,
4198466438,4198466453,residential,1,30,92.15672304745028,
4198466438,4198466430,residential,1,30,116.8752216677383,
4198466438,4198466442,residential,1,30,47.675629430474395,
4198466438,4198466437,residential,1,30,63.35110301909433,
4198466441,4194891997,residential,1,30,93.1585192540577,
4198466441,4198466444,residential,1,30,35.39852880279866,"LINESTRING (74.6539293 26.4233408, 74.6538513 26.4233026, 74.6537625 26.4233009, 74.6536827 26.423336, 74.6536299 26.4234)"
4198466441,4198466448,residential,1,30,24.554876727817053,"LINESTRING (74.6539293 26.4233408, 74.6539675 26.4233841, 74.6539878 26.4234362, 74.6539883 26.4234914, 74.6539687 26.4235438)"
4198466442,4194891983,residential,1,30,110.485511775589,
4198466442,4198466444,residential,1,30,28.607055316882935,
4198466442,4198466438,residential,1,30,47.675629430474395,
4198466444,4198466442,residential,1,30,28.607055316882935,
4198466444,4198466441,residential,1,30,35.39852880279866,"LINESTRING (74.6536299 26.4234, 74.6536827 26.423336, 74.6537625 26.4233009, 74.6538513 26.4233026, 74.6539293 26.4233408)"
4198466444,8605101871,residential,1,30,22.715355432825483,"LINESTRING (74.6536299 26.4234, 74.6536161 26.4234495, 74.6536195 26.4235005, 74.6536399 26.4235482, 74.6536754 26.4235882)"
4198466446,4198466451,residential,1,30,91.37791380290663,
4198466446,8628654142,residential,1,30,10.793480646598026,
4198466446,4198466435,trunk,1,30,93.39683651905088,"LINESTRING (74.6509919 26.423602, 74.6510509 26.4234338, 74.6511166 26.4232405, 74.6512695 26.4227997)"
4198466448,4198466449,residential,1,30,40.22074666845833,"LINESTRING (74.6539687 26.4235438, 74.6541133 26.4235909, 74.6542269 26.4236202, 74.6543546 26.4236495)"
4198466448,4198466441,residential,1,30,24.554876727817053,"LINESTRING (74.6539687 26.4235438, 74.6539883 26.4234914, 74.6539878 26.4234362, 74.6539675 26.4233841, 74.6539293 26.4233408)"
4198466448,8605101871,residential,1,30,34.06372712612615,"LINESTRING (74.6539687 26.4235438, 74.6539346 26.4235847, 74.6538884 26.4236146, 74.6538342 26.4236307, 74.6537772 26.4236314, 74.6537226 26.4236168, 74.6536754 26.4235882)"
4198466449,4198466450,residential,1,30,90.65743611566882,
4198466449,4198466454,residential,1,30,71.3715464488043,
4198466449,4198466448,residential,1,30,40.22074666845833,"LINESTRING (74.6543546 26.4236495, 74.6542269 26.4236202, 74.6541133 26.4235909, 74.6539687 26.4235438)"
4198466450,4194892026,residential,1,30,22.569925212832395,
4198466450,4194891997,residential,1,30,120.2762729296684,
4198466450,4198466449,residential,1,30,90.65743611566882,
4198466451,4198466436,residential,1,30,89.51766785197266,
4198466451,4201845920,residential,1,30,65.46595023106984,
4198466451,4198466453,residential,1,30,80.60242150017758,
4198466451,4198466446,residential,1,30,91.37791380290663,
4198466452,4198466455,residential,1,30,41.45892771582442,
4198466452,4198384653,tertiary,1,30,72.78256939564868,
4198466452,4198466466,tertiary,1,30,125.19605015967258,"LINESTRING (74.6591566 26.4240594, 74.6594705 26.4246214, 74.6595682 26.4247573, 74.6596635 26.4248467, 74.6597516 26.4249008, 74.6598809 26.4249149)"
4198466453,4198466438,residential,1,30,92.15672304745028,
4198466453,4198466456,residential,1,30,85.93614933915136,
4198466453,4198466451,residential,1,30,80.60242150017758,
4198466453,4198384688,residential,1,30,99.10355442491638,"LINESTRING (74.6526487 26.4240387, 74.6525025 26.4244577, 74.6526611 26.4248871)"
4198466454,4194892031,residential,1,30,26.181447999360476,
4198466454,4198466449,residential,1,30,71.3715464488043,
4198466454,4198384664,residential,1,30,5.161923631239588,
4198466455,4198466461,residential,1,30,46.58311183243358,
4198466455,4198466452,residential,1,30,41.45892771582442,
4198466455,4198466464,residential,1,30,117.48999147897484,"LINESTRING (74.6587904 26.4242368, 74.6584164 26.4244193, 74.6585103 26.4245736, 74.6580205 26.4248125)"
4198466456,4198384666,residential,1,30,7.981897494817844,
4198466456,4198466453,residential,1,30,85.93614933915136,
4198466456,8605101871,residential,1,30,77.38556191659431,"LINESTRING (74.6534754 26.4242605, 74.6536075 26.4238476, 74.6536754 26.4235882)"
4198466457,4198466466,residential,1,30,57.63967559592649,"LINESTRING (74.6596488 26.4244402, 74.6597768 26.4247176, 74.6598809 26.4249149)"
4198466461,4198466455,residential,1,30,46.58311183243358,
4198466463,4198466469,residential,1,30,31.46963064955589,
4198466464,4198384658,residential,1,30,107.80171256317088,
4198466464,4198389691,residential,1,30,19.677378599053796,
4198466464,4198389697,residential,1,30,44.77572758090537,"LINESTRING (74.6580205 26.4248125, 74.6581475 26.4250144, 74.6582268 26.4251699)"
4198466464,4198466455,residential,1,30,117.48999147897484,"LINESTRING (74.6580205 26.4248125, 74.6585103 26.4245736, 74.6584164 26.4244193, 74.6587904 26.4242368)"
4198466465,4201845920,residential,1,30,50.937794090799436,
4198466466,4198466457,residential,1,30,57.63967559592649,"LINESTRING (74.6598809 26.4249149, 74.6597768 26.4247176, 74.6596488 26.4244402)"
4198466466,4198384687,tertiary,1,30,16.118558187856728,"LINESTRING (74.6598809 26.4249149, 74.6599719 26.4248979, 74.6600407 26.4248944)"
4198466466,4198466452,tertiary,1,30,125.19605015967258,"LINESTRING (74.6598809 26.4249149, 74.6597516 26.4249008, 74.6596635 26.4248467, 74.6595682 26.4247573, 74.6594705 26.4246214, 74.6591566 26.4240594)"
4198466466,9650789704,residential,1,30,39.461910445551226,"LINESTRING (74.6598809 26.4249149, 74.6598245 26.4250117, 74.6597172 26.4251126, 74.6596045 26.4251462)"
4198466467,4198384686,residential,1,30,22.164986254308356,
4198466467,4198466469,residential,1,30,30.75388013022451,
4198466467,4198466471,residential,1,30,32.09019806672976,
4198466468,4198466470,residential,1,30,19.31485411732182,
4198466469,4198466467,residential,1,30,30.75388013022451,
4198466469,4198466470,residential,1,30,32.76373147581422,
4198466469,4198466463,residential,1,30,31.46963064955589,
4198466470,4198466469,residential,1,30,32.76373147581422,
4198466470,4198389697,residential,1,30,34.55046205074238,
4198466470,4198466468,residential,1,30,19.31485411732182,
4198466470,4198466472,residential,1,30,29.017382386109777,
4198466471,4198466467,residential,1,30,32.09019806672976,
